3.2972e-05,5.3399e-05,2735.1,1520.6,-32.286,0.43733,0.38911,0.40199,-0.018037,0.42491,-0.088585,0.28597,-0.10694,0.13704,0.04163,0.064497,0.1181,1.3887,1.036,0.50335,0.41307,0.42663,0.39083,0.37044,0.31432,0.30869,0.28404,0.26872,0.25124,0.2461,354
8.8168e-05,7.6491e-05,9489.5,1860.7,-29.537,0.12126,0.4243,0.045667,0.17275,0.10866,0.09712,0.12799,0.050294,0.059511,0.029468,0.038693,0.04875,0.89361,0.57265,0.43432,0.3206,0.29087,0.28473,0.28885,0.27067,0.25488,0.2387,0.2204,0.20626,0.19055,420
2.6858e-05,3.3053e-05,2599.1,2598,-31.888,0.83456,0.30692,0.3368,0.21307,0.24694,0.11484,0.20371,0.19065,0.17485,0.12862,0.16541,0.10451,1.103,0.65094,0.41125,0.35798,0.31552,0.2997,0.28058,0.26702,0.25586,0.25343,0.24633,0.23005,0.20473,105
6.0935e-05,7.7384e-05,6699.3,1062.9,-31.323,-0.36565,-0.12476,-0.35327,-0.040173,-0.017599,-0.10903,0.020764,-0.10795,-0.033636,-0.020191,-0.059012,0.018081,1.2627,0.8656,0.60651,0.35241,0.35225,0.38932,0.37686,0.3917,0.3359,0.31152,0.28077,0.25168,0.22728,194
3.81e-05,3.2832e-05,4224.2,2125,-29.85,1.2157,0.58111,0.257,0.25645,0.12512,0.088628,0.077243,0.034138,0.050428,0.016876,0.0036619,0.031738,0.57936,0.39278,0.30146,0.28021,0.28474,0.27835,0.26398,0.25797,0.24173,0.23452,0.23169,0.21776,0.21689,117
4.6594e-05,3.3479e-05,9558.6,1913.8,-29.767,-0.095074,0.45126,0.13653,0.014421,0.25027,-0.081737,0.19409,0.085826,0.074483,0.16087,-0.004272,0.18158,1.1168,0.57619,0.3386,0.23372,0.28678,0.31606,0.33953,0.25738,0.21624,0.1967,0.18517,0.21037,0.17577,421
3.3577e-05,4.9661e-05,7492.9,1869.3,-31.766,-0.28054,0.32069,0.041703,-0.031285,0.12079,-0.11928,-0.0048782,-0.011647,0.064689,0.085116,0.10423,0.078437,0.83545,0.56267,0.35619,0.32233,0.38835,0.37743,0.3252,0.28016,0.25617,0.25266,0.24059,0.22678,0.21377,98
6.3509e-05,4.2149e-05,9071.5,1856,-27.715,-0.48827,-0.13491,0.19111,-0.0088698,-0.19183,0.10175,0.038339,-0.086496,0.070146,-0.035903,-0.0021597,0.025151,0.55752,0.43696,0.28184,0.30917,0.26596,0.2404,0.27025,0.24179,0.21017,0.23233,0.22728,0.18883,0.18286,353
8.0535e-05,7.7835e-05,1550.9,1658.8,-29.622,1.0705,0.85921,0.25627,0.13117,0.32123,0.060348,0.15137,0.088203,0.051318,0.10182,0.059014,0.05227,1.2823,1.1907,0.50009,0.31415,0.3186,0.32092,0.29445,0.24094,0.22503,0.2309,0.19921,0.18292,0.16984,237
8.7589e-05,6.1697e-05,5047.9,1744.6,-27.275,0.84463,0.53691,0.17998,0.022873,0.11672,-0.081749,0.19617,-0.17652,0.10038,-0.035264,0.040606,-0.037176,0.77221,0.7094,0.42877,0.39778,0.36645,0.36209,0.3455,0.33372,0.32152,0.32011,0.3168,0.28285,0.25566,340
1.4347e-05,1.4038e-05,9177.4,1467.3,-32.001,-0.07434,-0.38324,-0.34534,-0.13108,-0.054107,0.11134,0.10173,0.054874,0.06275,-0.059569,-0.021983,-0.095121,1.1724,0.42513,0.36133,0.37834,0.29268,0.27497,0.24457,0.26493,0.25527,0.23311,0.21531,0.20744,0.19595,12
4.3183e-05,3.5938e-05,10069,1616.3,-31.092,-0.46018,0.15294,0.034889,-0.1036,0.038779,0.026223,-0.050592,0.0068622,0.010881,-0.026133,0.0060208,0.010619,1.1848,0.40092,0.23131,0.18202,0.18029,0.18004,0.22441,0.25587,0.23483,0.19965,0.1589,0.14822,0.14709,151
4.1351e-05,2.5976e-05,5365.2,1707.4,-30.009,0.15903,1.0402,0.43498,0.004793,0.56163,-0.29385,0.28855,-0.019676,-0.11821,0.082233,-0.12334,-0.033478,1.7081,0.9756,0.52248,0.41432,0.4185,0.39655,0.34016,0.31978,0.32161,0.30794,0.27125,0.23815,0.22741,421
6.3571e-05,4.6258e-05,3765,2876.8,-28.199,1.3313,0.36863,0.38554,0.29719,0.25175,0.14284,0.13189,0.06173,0.06935,0.03423,0.0264,0.0036528,0.83254,0.62732,0.62372,0.34665,0.29395,0.28571,0.28266,0.26591,0.24869,0.23977,0.24131,0.22491,0.20921,386
3.6955e-05,1.6399e-05,7254.2,1141.3,-30.032,-0.11704,-0.22599,-0.21156,0.25928,-0.20487,-0.035618,-0.15026,0.11473,0.003628,-0.04107,-0.10311,0.096237,0.69939,0.47912,0.46969,0.33883,0.36392,0.28525,0.32546,0.29748,0.31462,0.27282,0.26357,0.23775,0.22542,31
4.6884e-05,9.2579e-05,3224,2509.5,-29.76,1.1306,-0.93545,-0.44533,-0.10904,-0.25665,-0.062826,-0.070649,-0.079024,-0.13365,-0.094833,-0.089284,-0.078238,0.73289,0.81688,0.57268,0.3449,0.34687,0.2874,0.27322,0.25753,0.26387,0.24128,0.22883,0.21218,0.22115,132
4.5422e-05,4.4106e-05,6807.5,1686.8,-29.972,-1.0347,-0.4285,0.16672,0.19216,-0.29063,-0.13753,0.2132,-0.13482,-0.016952,-0.028825,0.013688,-0.0040034,1.0725,0.70482,0.5104,0.35537,0.34209,0.32856,0.29226,0.25915,0.25022,0.2412,0.23304,0.2203,0.21451,65
0.00011205,8.594e-05,2049.9,2085.2,-28.527,1.5408,0.28659,0.10023,0.22733,0.066493,0.17609,0.10587,0.030414,0.066735,0.038631,0.043257,0.039224,1.1022,0.53751,0.41522,0.38498,0.27862,0.28819,0.26442,0.25673,0.25142,0.22947,0.22148,0.20793,0.19654,127
3.2519e-05,2.3741e-05,3131.8,1726.9,-29.75,1.5205,0.34448,0.090337,0.18149,0.036902,0.35618,-0.10367,0.20273,-0.038854,0.10899,-0.03201,0.14642,0.75326,0.55404,0.33954,0.49675,0.38934,0.29267,0.31705,0.29304,0.25632,0.2508,0.24953,0.2311,0.21695,344
3.2683e-05,1.679e-05,1546.7,1910.4,-30.647,1.2546,0.49779,0.33975,0.2113,0.1364,0.10431,0.085657,0.076063,0.049479,0.047464,0.097772,0.07543,0.69112,0.41579,0.19464,0.18825,0.18176,0.19246,0.16366,0.17727,0.17045,0.16128,0.16538,0.14974,0.15354,132
6.638e-05,3.6588e-05,7906.1,1614.2,-29.653,-0.14971,0.85388,-0.20016,0.49204,-0.17758,0.38453,-0.15456,0.22315,-0.042793,0.10514,-0.02735,0.11824,1.1792,0.67239,0.40867,0.31593,0.25622,0.23717,0.26208,0.25155,0.25681,0.24785,0.25193,0.23301,0.23251,295
6.612e-05,4.1476e-05,3266,846.63,-26.669,-0.20296,-1.1907,-0.37538,-0.32213,-0.040717,-0.064167,0.1014,0.027934,0.047134,-0.025162,0.10073,0.0053001,0.40105,0.41989,0.38936,0.33147,0.30263,0.28846,0.27834,0.25731,0.26941,0.24722,0.24677,0.23413,0.227,235
5.4858e-05,0.00011925,5274.1,1656.4,-34.796,0.015114,-0.10676,-0.14776,-0.65464,0.070603,-0.39071,-0.2407,-0.18695,-0.25085,0.019484,-0.018288,0.00073049,4.0824,1.2086,0.41772,0.5982,0.49153,0.53033,0.3424,0.34753,0.36447,0.27456,0.28178,0.24765,0.20239,82
5.3984e-05,2.9805e-05,6986.3,1744,-27.943,0.15286,0.28327,0.36971,0.27663,0.10601,0.15994,0.11268,0.024474,0.084881,0.094414,0.084392,-0.02508,0.87997,0.42064,0.50574,0.44405,0.2672,0.31627,0.2755,0.26281,0.25601,0.24199,0.24523,0.22625,0.22327,16
1.2541e-05,3.2981e-05,5719.2,2261.4,-33.51,0.58243,0.18916,-0.14543,-0.45617,-0.32348,-0.15391,-0.0076861,-0.056613,-0.1115,0.0099998,0.03892,-0.081045,1.197,0.42112,0.31136,0.30513,0.33005,0.28894,0.27635,0.25552,0.2595,0.24478,0.22889,0.21972,0.21466,230
0.00010993,0.00010192,753.37,1276.3,-30.007,1.6372,0.56211,0.27861,0.30396,0.17505,0.23323,0.063092,0.10508,0.087694,0.041847,0.081863,0.04149,2.858,0.86625,0.46355,0.34637,0.27078,0.24505,0.24773,0.24205,0.20895,0.19322,0.18303,0.18921,0.16441,344
4.9619e-05,4.6817e-05,7161.1,3888.7,-31.44,0.7504,-0.47198,0.213,0.29346,0.15887,-0.025422,0.061766,0.17332,0.014312,0.080688,0.078209,0.010143,4.9359,0.73647,1.0938,0.54196,0.46756,0.40181,0.35116,0.36044,0.26321,0.29484,0.25029,0.24989,0.18456,155
6.8352e-05,6.1186e-05,1403.4,1968,-30.887,1.3527,0.59822,0.22474,0.15928,0.20902,0.086576,0.14954,0.061712,0.086052,0.027452,0.02103,0.093012,1.7235,0.93376,0.4838,0.36548,0.27842,0.23773,0.22849,0.2079,0.19969,0.18585,0.18634,0.1722,0.16659,290
0.00021335,7.4537e-05,832.91,367.39,-24.493,2.6649,-0.30089,0.21976,0.03269,0.28466,0.22367,0.10161,-0.045552,-0.018789,0.1003,0.16864,0.026889,0.67631,0.3469,0.27993,0.30764,0.31854,0.32409,0.33709,0.31973,0.24505,0.23757,0.23338,0.24799,0.22615,131
4.0779e-05,2.1263e-05,8953.8,1987.7,-32.044,-0.64232,0.13439,0.14204,-0.23419,0.11468,0.053784,-0.1934,0.23018,-0.18256,0.090848,-0.052998,0.035307,1.7746,0.68359,0.28699,0.39746,0.43761,0.32893,0.2431,0.21587,0.20844,0.21112,0.18853,0.16002,0.18124,84
3.7279e-05,5.265e-05,826.58,1298.8,-29.232,1.4949,0.46564,0.21635,0.20027,0.16072,0.1233,0.14516,-0.017489,0.13092,-0.077453,0.1183,-0.017393,0.66591,0.67122,0.48048,0.3744,0.28153,0.24975,0.24243,0.25667,0.25801,0.25695,0.26401,0.25276,0.24396,357
4.3567e-05,4.9549e-05,7661.4,1871.5,-31.231,-0.16421,0.22818,-0.1318,-0.080907,0.024728,-0.11935,0.20673,-0.13043,0.14455,-0.20361,0.070526,-0.11812,2.5942,0.79985,0.46479,0.36566,0.26321,0.30951,0.31863,0.26145,0.28042,0.27324,0.24145,0.24619,0.21006,241
4.2406e-05,4.8525e-05,6346.7,975.59,-30.351,-0.35258,0.51875,-0.2217,0.00025998,-0.23901,-0.18788,0.097754,-0.31935,-0.10547,0.2357,-0.054256,0.090355,1.5657,0.62071,0.36012,0.31154,0.34595,0.30895,0.28941,0.34291,0.36771,0.30505,0.28285,0.25343,0.21746,69
9.8407e-05,6.2933e-05,3521.3,2375.1,-28.532,1.0415,1.0638,0.12213,0.45225,0.086113,0.10537,0.030749,0.056048,0.052124,0.016371,0.00081992,0.0089762,1.0046,0.67902,0.59098,0.40803,0.34779,0.31029,0.29688,0.29313,0.26686,0.25912,0.24594,0.23624,0.22375,5
0.00010968,0.00010383,1587.5,1581.1,-27.446,1.5147,0.14867,0.41657,0.30666,0.24254,0.14756,-0.04575,-0.050402,-0.063316,-0.071054,-0.019967,-0.10936,1.2338,1.0871,0.50559,0.34865,0.34428,0.33799,0.38208,0.40089,0.35954,0.33734,0.29567,0.24852,0.22156,23
3.3329e-05,8.5567e-05,9556.9,2011.5,-34.785,-0.28626,0.46445,-0.11002,-0.28512,0.2927,-0.19605,0.35335,-0.057481,0.12167,-0.0046266,0.05753,-0.0038806,1.4092,0.53954,0.42133,0.32574,0.30182,0.35142,0.336,0.33196,0.31679,0.26616,0.26825,0.2318,0.21788,228
8.8222e-05,4.0824e-05,2529.9,1313.9,-25.708,1.5946,-0.39934,-0.24165,-0.080023,-0.17887,0.00089853,-0.078481,-0.012692,-0.081158,-0.011054,-0.0879,-0.041701,0.43815,0.39116,0.33756,0.34624,0.30572,0.28552,0.29295,0.26992,0.26307,0.246,0.23994,0.22708,0.21498,21
1.7983e-05,2.0116e-05,10005,1671.7,-32.624,-0.15687,0.026431,-0.010934,0.0051542,-0.065871,0.040354,-0.0014408,0.027812,0.047892,0.039503,0.028552,0.015391,0.97057,0.31508,0.29059,0.26459,0.24136,0.22302,0.21329,0.21002,0.20469,0.20657,0.2,0.19562,0.1894,343
4.5618e-05,3.9007e-05,8725.9,2918.7,-30.968,0.76821,0.88572,0.10104,0.41522,0.1059,0.18646,0.023479,0.08494,-0.004912,0.0042937,-0.031645,-0.0043721,1.576,1.0078,0.53559,0.43091,0.35146,0.3014,0.27449,0.25336,0.23749,0.22107,0.2196,0.20813,0.20419,59
3.4644e-05,3.1555e-05,9432.4,1700.4,-30.832,-0.051992,0.020575,0.090728,0.039807,0.0062453,0.14734,0.016627,0.054364,0.12825,-0.024161,0.071843,0.012086,0.89038,0.43111,0.40901,0.34438,0.29465,0.27356,0.27109,0.26391,0.25098,0.23632,0.22427,0.2135,0.19897,316
3.6606e-05,6.0011e-05,9892.3,2051.3,-32.063,-0.4702,0.013522,0.033371,-0.034578,-0.017686,0.022297,0.016284,-0.0326,0.021437,-0.029096,0.011893,-0.017634,1.1696,0.37341,0.26249,0.25628,0.22212,0.21605,0.19274,0.19458,0.17922,0.18289,0.18259,0.1752,0.17285,132
4.2951e-05,5.3094e-05,4840,2998.3,-30.63,0.36646,0.10366,0.11428,0.11249,0.084539,0.061012,0.061603,0.035757,0.033547,0.048331,0.046078,0.023611,1.4119,0.35153,0.32694,0.32844,0.26121,0.26517,0.24321,0.23532,0.23507,0.22223,0.21573,0.20718,0.2033,370
2.2144e-05,1.707e-05,8991.3,2609.8,-34.582,0.43478,0.17089,0.33042,0.087543,-0.21233,0.11631,0.088524,-0.091706,0.10961,0.032893,-0.0034426,0.011452,1.7877,0.70578,0.7347,0.58668,0.31394,0.39355,0.33289,0.28045,0.34772,0.26744,0.2389,0.24823,0.21296,165
7.6949e-05,3.0344e-05,2736.1,1684.1,-26.394,1.2042,-0.13403,0.83692,0.068644,0.21559,-0.026767,0.32291,-0.020061,0.23518,0.085474,0.059435,0.026289,0.42915,0.37815,0.33281,0.29306,0.2775,0.27959,0.26381,0.25904,0.26125,0.2532,0.23867,0.23861,0.21189,207
7.3531e-05,4.8269e-05,3930.1,1166.5,-27.664,0.5805,0.40286,0.25734,-0.1651,0.038522,0.35137,0.061137,-0.015699,0.26546,-0.2586,0.18481,-0.1678,1.0094,0.74365,0.56332,0.76159,0.53126,0.46908,0.42113,0.32506,0.3393,0.36657,0.28916,0.25939,0.29743,379
4.3453e-05,1.2721e-05,11129,1467,-29.603,0.71852,0.18614,0.048918,0.0074623,-0.034585,-0.020954,0.05449,-0.064651,-0.014418,0.062529,-0.054739,-0.090414,0.70374,0.45698,0.29626,0.27584,0.255,0.2453,0.22876,0.25583,0.2454,0.23591,0.22573,0.21329,0.21189,11
5.6906e-05,4.3425e-05,4303.7,3229.4,-30.581,0.93688,0.65077,-0.10878,0.2397,0.13122,0.36811,0.20775,0.12899,0.016538,0.032396,0.064354,0.039916,0.92009,0.71535,0.47508,0.43547,0.37558,0.32506,0.31408,0.29711,0.27911,0.25265,0.2448,0.23778,0.21567,280
0.00012279,6.9717e-05,1459.8,1299.5,-27.225,1.5641,0.23515,0.077006,0.071179,0.17296,0.15506,0.16732,0.13778,0.095333,0.046877,0.011122,0.031712,0.68895,0.43186,0.30922,0.31139,0.26125,0.24857,0.23409,0.23349,0.23273,0.22526,0.21902,0.2075,0.20228,346
3.6922e-05,3.3026e-05,2239,2520.8,-31.733,1.5291,0.57853,0.43842,0.33982,0.25906,0.19512,0.16254,0.13456,0.07569,0.08042,0.037977,0.07277,2.1325,0.90073,0.39331,0.29074,0.27447,0.24924,0.24439,0.22993,0.21337,0.22045,0.21504,0.20035,0.19251,75
5.968e-05,0.00014858,7912.6,1233.8,-35.946,-0.44458,0.21717,-0.10915,0.19586,-0.057118,-0.051735,-0.14219,-0.028984,-0.059619,0.046989,-0.067419,0.054006,2.5829,0.76436,0.47233,0.39159,0.33112,0.33433,0.31322,0.30706,0.27942,0.26838,0.26759,0.25092,0.23113,169
7.2387e-05,2.6316e-05,7798.9,2210.1,-27.985,0.38655,0.3454,0.27889,0.072052,0.33291,0.09513,0.040997,0.15068,-0.031144,0.12476,0.062878,-0.0066717,0.66212,0.44618,0.39786,0.36028,0.32791,0.35796,0.2489,0.25524,0.25723,0.25225,0.23215,0.20334,0.19829,308
6.6314e-05,7.7399e-05,4577.7,1662.2,-27.92,1.0688,-0.25861,0.42409,-0.022505,-0.14658,0.30286,0.199,-0.1426,0.17597,0.0026417,-0.14801,0.043966,0.79017,0.51077,0.42795,0.49781,0.2814,0.32269,0.30753,0.26921,0.31085,0.28272,0.23809,0.23122,0.22299,43
